SECCION,LISTA_NOMINAL_2026,HOMBRES_2026,MUJERES_2026,ESTRUCTURA_IZQUIERDA_2012,ESTRUCTURA_IZQUIERDA_2015,ESTRUCTURA_IZQUIERDA_2018,ESTRUCTURA_IZQUIERDA_2021,ESTRUCTURA_IZQUIERDA_2024,ESTRUCTURA_TRADICIONAL_2012,ESTRUCTURA_TRADICIONAL_2015,ESTRUCTURA_TRADICIONAL_2018,ESTRUCTURA_TRADICIONAL_2021,ESTRUCTURA_TRADICIONAL_2024,LISTA_NOMINAL_HIST_2012,LISTA_NOMINAL_HIST_2015,LISTA_NOMINAL_HIST_2018,LISTA_NOMINAL_HIST_2021,LISTA_NOMINAL_HIST_2024,PARTICIPACION_PCT_2012,PARTICIPACION_PCT_2015,PARTICIPACION_PCT_2018,PARTICIPACION_PCT_2021,PARTICIPACION_PCT_2024,VOTOS_MC_2012,VOTOS_MC_2015,VOTOS_MC_2018,VOTOS_MC_2021,VOTOS_MC_2024,VOTOS_NULOS_2012,VOTOS_NULOS_2015,VOTOS_NULOS_2018,VOTOS_NULOS_2021,VOTOS_NULOS_2024,VOTOS_TOTALES_2012,VOTOS_TOTALES_2015,VOTOS_TOTALES_2018,VOTOS_TOTALES_2021,VOTOS_TOTALES_2024,ESTRUCTURA_IZQUIERDA_2017_EST,ESTRUCTURA_IZQUIERDA_2023_EST,ESTRUCTURA_TRADICIONAL_2017_EST,ESTRUCTURA_TRADICIONAL_2023_EST,LISTA_NOMINAL_HIST_2017_EST,LISTA_NOMINAL_HIST_2023_EST,VOTOS_TOTALES_2017_EST,VOTOS_TOTALES_2023_EST,ELECTORES_MENORES_25,VOTO_DURO_TRADICIONAL,VOTO_DURO_IZQUIERDA,ORFANDAD_NARANJA,VOLATILIDAD_PSI,ABSTENCION_PROYECTADA_2026,INDICE_IRC,INDICE_IEE,VOTOS_TOTALES_PROYECTADOS_2026
5200,757.0,336.0,421.0,395.0,70.0,276.0,236.0,241.0,727.0,454.0,2471.0,2365.0,2308.0,0.0,0.0,921.0,909.0,868.0,0.0,0.0,78.61,67.11,73.96,11.0,20.0,24.0,18.0,53.0,24.0,20.0,11.0,19.0,17.0,728.0,561.0,724.0,610.0,642.0,192.0,242.0,2404.0,2312.0,908.0,869.0,632.0,598.0,152.0,1863.0,236.0,44.0,0.14782608695652175,226.0,100.0,10.82,58
5205,585.0,273.0,312.0,288.0,62.0,219.0,227.0,171.0,594.0,223.0,1808.0,1790.0,1755.0,0.0,0.0,670.0,665.0,638.0,0.0,0.0,77.76,76.84,78.53,11.0,14.0,14.0,9.0,31.0,26.0,17.0,9.0,15.0,10.0,604.0,332.0,521.0,511.0,501.0,163.0,168.0,1816.0,1756.0,676.0,650.0,491.0,471.0,99.0,1391.7142857142858,185.42857142857142,30.0,0.08695652173913043,137.0,100.0,7.34,33
5206,718.0,320.0,398.0,366.0,69.0,229.0,194.0,189.0,732.0,424.0,2247.0,2085.0,2081.0,0.0,0.0,830.0,794.0,761.0,0.0,0.0,78.55,67.25,77.53,8.0,11.0,14.0,14.0,35.0,15.0,23.0,8.0,10.0,7.0,725.0,516.0,652.0,534.0,590.0,159.0,174.0,2176.0,2036.0,820.0,756.0,570.0,538.0,125.0,1683.0,197.14285714285714,52.0,0.06086956521739131,171.0,100.0,7.45,37
5207,614.0,288.0,326.0,314.0,72.0,211.0,149.0,142.0,616.0,344.0,1877.0,1839.0,1789.0,0.0,0.0,702.0,699.0,650.0,0.0,0.0,78.06,67.38,79.69,7.0,10.0,16.0,9.0,36.0,19.0,27.0,10.0,9.0,10.0,599.0,449.0,548.0,471.0,518.0,145.0,127.0,1860.0,1794.0,695.0,662.0,498.0,475.0,101.0,1445.5714285714287,165.71428571428572,43.0,0.08695652173913043,132.0,100.0,8.5,39
5208,224.0,106.0,118.0,97.0,17.0,78.0,56.0,66.0,225.0,138.0,757.0,720.0,717.0,0.0,0.0,271.0,266.0,259.0,0.0,0.0,78.23,66.92,73.75,3.0,5.0,5.0,5.0,11.0,8.0,9.0,4.0,4.0,3.0,192.0,166.0,212.0,178.0,191.0,57.0,65.0,691.0,716.0,256.0,265.0,190.0,187.0,94.0,566.2857142857143,62.285714285714285,4.0,0.02608695652173913,68.0,100.0,2.35,11
5209,299.0,149.0,150.0,114.0,19.0,89.0,87.0,74.0,267.0,140.0,862.0,852.0,846.0,0.0,0.0,326.0,325.0,320.0,0.0,0.0,73.62,61.23,68.12,5.0,7.0,6.0,5.0,22.0,2.0,9.0,9.0,6.0,8.0,239.0,179.0,240.0,199.0,218.0,79.0,69.0,827.0,812.0,318.0,312.0,204.0,198.0,230.0,658.0,75.85714285714286,20.0,0.06956521739130435,102.0,100.0,8.07,23
5210,393.0,182.0,211.0,165.0,33.0,155.0,121.0,111.0,390.0,211.0,1369.0,1215.0,1203.0,0.0,0.0,503.0,461.0,435.0,0.0,0.0,76.14,66.16,78.62,7.0,5.0,2.0,3.0,16.0,9.0,9.0,3.0,4.0,6.0,370.0,261.0,383.0,305.0,342.0,97.0,99.0,1311.0,1207.0,499.0,449.0,337.0,318.0,171.0,986.5714285714286,111.57142857142857,24.0,0.05217391304347826,93.0,100.0,6.12,16
5211,436.0,206.0,230.0,188.0,64.0,167.0,120.0,93.0,402.0,210.0,1417.0,1384.0,1374.0,0.0,0.0,531.0,526.0,493.0,0.0,0.0,81.17,64.26,77.28,4.0,8.0,10.0,2.0,18.0,12.0,16.0,13.0,6.0,5.0,378.0,296.0,431.0,338.0,381.0,91.0,94.0,1342.0,1370.0,505.0,516.0,355.0,347.0,88.0,1071.2857142857142,116.71428571428571,34.0,0.043478260869565216,112.0,100.0,6.64,19
5212,254.0,111.0,143.0,128.0,31.0,96.0,92.0,78.0,307.0,158.0,840.0,827.0,765.0,0.0,0.0,312.0,307.0,273.0,0.0,0.0,75.0,70.03,80.95,4.0,7.0,5.0,4.0,16.0,8.0,7.0,3.0,3.0,3.0,280.0,208.0,234.0,215.0,221.0,62.0,64.0,822.0,759.0,313.0,284.0,206.0,196.0,83.0,639.7142857142857,78.71428571428571,25.0,0.02608695652173913,52.0,100.0,6.96,17
5213,900.0,413.0,487.0,339.0,77.0,260.0,209.0,165.0,678.0,419.0,2475.0,2414.0,2473.0,0.0,0.0,908.0,919.0,917.0,0.0,0.0,80.84,66.59,73.28,7.0,16.0,13.0,11.0,32.0,19.0,26.0,13.0,12.0,14.0,672.0,523.0,734.0,612.0,672.0,172.0,169.0,2331.0,2459.0,872.0,926.0,628.0,630.0,186.0,1892.7142857142858,198.71428571428572,42.0,0.12173913043478261,245.0,100.0,9.21,34
5214,1176.0,506.0,670.0,464.0,87.0,308.0,310.0,270.0,969.0,602.0,3391.0,3405.0,3358.0,0.0,0.0,1271.0,1294.0,1229.0,0.0,0.0,76.71,67.93,78.93,10.0,19.0,20.0,12.0,54.0,25.0,22.0,29.0,11.0,17.0,965.0,758.0,975.0,879.0,970.0,242.0,252.0,3305.0,3420.0,1242.0,1266.0,878.0,902.0,101.0,2635.714285714286,276.14285714285717,68.0,0.14782608695652175,259.0,100.0,10.9,59
5215,758.0,299.0,459.0,279.0,29.0,212.0,177.0,153.0,598.0,397.0,2047.0,2107.0,2152.0,0.0,0.0,765.0,789.0,797.0,0.0,0.0,76.73,69.84,74.78,6.0,16.0,9.0,10.0,35.0,22.0,9.0,10.0,8.0,15.0,588.0,458.0,587.0,551.0,596.0,137.0,147.0,1978.0,2141.0,742.0,799.0,518.0,557.0,128.0,1631.4285714285713,162.0,39.0,0.13043478260869565,201.0,100.0,9.79,38
5216,759.0,322.0,437.0,308.0,87.0,247.0,194.0,145.0,668.0,398.0,2123.0,2082.0,2106.0,0.0,0.0,778.0,760.0,756.0,0.0,0.0,84.7,77.76,82.14,4.0,7.0,17.0,11.0,29.0,21.0,18.0,8.0,8.0,11.0,666.0,500.0,659.0,591.0,621.0,164.0,129.0,2106.0,2057.0,770.0,746.0,593.0,577.0,125.0,1648.5714285714287,182.0,44.0,0.09565217391304348,135.0,100.0,8.33,31
5217,1005.0,459.0,546.0,364.0,81.0,344.0,311.0,297.0,762.0,521.0,2895.0,2790.0,2894.0,0.0,0.0,1088.0,1073.0,1064.0,0.0,0.0,78.86,67.47,79.7,13.0,12.0,20.0,23.0,63.0,28.0,29.0,24.0,11.0,14.0,782.0,632.0,858.0,724.0,848.0,259.0,289.0,2823.0,2899.0,1052.0,1065.0,764.0,790.0,173.0,2226.285714285714,277.85714285714283,58.0,0.12173913043478261,216.0,100.0,9.51,68
5218,1172.0,526.0,646.0,433.0,73.0,420.0,371.0,269.0,958.0,697.0,3410.0,3334.0,3458.0,0.0,0.0,1267.0,1232.0,1238.0,0.0,0.0,80.35,74.92,83.36,19.0,15.0,23.0,23.0,53.0,30.0,29.0,11.0,7.0,12.0,977.0,822.0,1018.0,923.0,1032.0,246.0,245.0,3374.0,3359.0,1247.0,1213.0,918.0,960.0,170.0,2655.714285714286,293.85714285714283,72.0,0.10434782608695652,206.0,100.0,8.71,57
5219,1319.0,595.0,724.0,629.0,112.0,516.0,409.0,303.0,1168.0,795.0,3972.0,3873.0,3862.0,0.0,0.0,1472.0,1450.0,1399.0,0.0,0.0,82.81,72.48,82.63,18.0,19.0,26.0,14.0,77.0,41.0,37.0,18.0,15.0,23.0,1199.0,973.0,1219.0,1051.0,1156.0,253.0,292.0,3904.0,3905.0,1440.0,1416.0,1100.0,1092.0,160.0,3068.4285714285716,359.14285714285717,64.0,0.2,243.0,100.0,12.77,86
5220,1002.0,426.0,576.0,450.0,70.0,284.0,260.0,229.0,877.0,544.0,2885.0,2785.0,2908.0,0.0,0.0,1069.0,1058.0,1066.0,0.0,0.0,81.48,68.34,77.77,9.0,25.0,32.0,16.0,49.0,33.0,34.0,21.0,12.0,13.0,882.0,700.0,871.0,723.0,829.0,193.0,219.0,2872.0,2927.0,1067.0,1078.0,794.0,778.0,140.0,2256.8571428571427,243.57142857142858,51.0,0.11304347826086956,237.0,100.0,8.73,53
5221,772.0,350.0,422.0,365.0,78.0,240.0,164.0,152.0,714.0,440.0,2256.0,2121.0,2154.0,0.0,0.0,828.0,791.0,780.0,0.0,0.0,82.0,69.79,78.85,8.0,9.0,14.0,9.0,33.0,12.0,16.0,9.0,5.0,10.0,690.0,555.0,679.0,552.0,615.0,146.0,134.0,2199.0,2163.0,811.0,796.0,610.0,590.0,141.0,1721.0,182.71428571428572,25.0,0.08695652173913043,165.0,100.0,6.38,35
5222,819.0,366.0,453.0,417.0,88.0,272.0,108.0,219.0,762.0,470.0,2532.0,2133.0,2412.0,0.0,0.0,943.0,899.0,869.0,0.0,0.0,76.99,36.04,82.74,6.0,17.0,13.0,5.0,51.0,25.0,32.0,22.0,8.0,12.0,747.0,609.0,726.0,324.0,719.0,179.0,217.0,2422.0,2407.0,923.0,880.0,621.0,662.0,116.0,1876.857142857143,214.28571428571428,57.0,0.10434782608695652,150.0,100.0,9.18,55
5223,964.0,449.0,515.0,401.0,94.0,332.0,271.0,294.0,787.0,486.0,2903.0,2771.0,2849.0,0.0,0.0,1095.0,1077.0,1063.0,0.0,0.0,75.62,62.3,76.11,9.0,10.0,16.0,14.0,65.0,29.0,19.0,18.0,17.0,27.0,792.0,615.0,828.0,671.0,809.0,235.0,269.0,2827.0,2865.0,1082.0,1071.0,712.0,741.0,186.0,2212.5714285714284,270.85714285714283,68.0,0.23478260869565218,254.0,100.0,15.94,75
5224,830.0,397.0,433.0,364.0,88.0,302.0,214.0,203.0,772.0,419.0,2605.0,2417.0,2438.0,0.0,0.0,973.0,923.0,900.0,0.0,0.0,77.49,67.17,77.0,14.0,84.0,17.0,15.0,49.0,17.0,23.0,12.0,8.0,8.0,774.0,636.0,754.0,620.0,693.0,195.0,200.0,2505.0,2454.0,941.0,918.0,661.0,633.0,260.0,1944.2857142857142,223.71428571428572,60.0,0.06956521739130435,207.0,100.0,7.81,52
5225,738.0,331.0,407.0,346.0,85.0,233.0,223.0,173.0,707.0,450.0,2386.0,2352.0,2169.0,0.0,0.0,886.0,874.0,791.0,0.0,0.0,77.54,73.23,79.52,16.0,11.0,19.0,13.0,39.0,19.0,21.0,14.0,10.0,14.0,707.0,583.0,687.0,640.0,629.0,171.0,187.0,2366.0,2215.0,888.0,812.0,623.0,608.0,249.0,1806.4285714285713,202.57142857142858,21.0,0.12173913043478261,162.0,100.0,7.76,42
5226,938.0,420.0,518.0,470.0,89.0,302.0,258.0,231.0,922.0,533.0,2910.0,2682.0,2771.0,0.0,0.0,1090.0,1029.0,1006.0,0.0,0.0,78.44,65.6,81.01,20.0,23.0,19.0,11.0,39.0,33.0,27.0,20.0,10.0,13.0,937.0,689.0,855.0,675.0,815.0,218.0,200.0,2863.0,2859.0,1078.0,1009.0,759.0,863.0,278.0,2220.0,252.57142857142858,0.0,0.11304347826086956,191.0,100.0,5.65,41
5227,1191.0,548.0,643.0,492.0,104.0,369.0,289.0,293.0,995.0,557.0,3325.0,3251.0,3333.0,0.0,0.0,1259.0,1247.0,1236.0,0.0,0.0,78.47,68.4,77.83,29.0,38.0,19.0,29.0,81.0,46.0,41.0,17.0,18.0,15.0,1047.0,781.0,988.0,853.0,962.0,261.0,256.0,3279.0,3325.0,1224.0,1236.0,890.0,866.0,220.0,2580.714285714286,294.85714285714283,96.0,0.13043478260869565,274.0,100.0,11.51,90
5228,1024.0,463.0,561.0,385.0,80.0,337.0,266.0,268.0,772.0,468.0,2718.0,2670.0,2814.0,0.0,0.0,1018.0,1021.0,1046.0,0.0,0.0,79.57,68.17,75.62,18.0,22.0,15.0,11.0,57.0,21.0,21.0,19.0,14.0,13.0,771.0,606.0,810.0,696.0,791.0,178.0,235.0,2637.0,2754.0,990.0,1022.0,705.0,732.0,167.0,2119.0,249.85714285714286,59.0,0.11304347826086956,255.0,100.0,9.38,62
5229,994.0,458.0,536.0,376.0,92.0,287.0,253.0,278.0,708.0,465.0,2698.0,2680.0,2791.0,0.0,0.0,1006.0,1020.0,1043.0,0.0,0.0,77.24,67.35,76.13,21.0,20.0,24.0,16.0,71.0,17.0,25.0,12.0,10.0,10.0,713.0,610.0,777.0,687.0,794.0,222.0,239.0,2602.0,2799.0,974.0,1049.0,714.0,718.0,278.0,2106.1428571428573,249.57142857142858,76.0,0.08695652173913043,249.0,100.0,9.13,77
5230,685.0,297.0,388.0,333.0,56.0,217.0,184.0,137.0,664.0,379.0,2019.0,2047.0,1937.0,0.0,0.0,771.0,763.0,709.0,0.0,0.0,78.6,72.21,76.16,9.0,8.0,3.0,10.0,28.0,15.0,22.0,10.0,10.0,8.0,647.0,485.0,606.0,551.0,540.0,152.0,148.0,2053.0,1950.0,762.0,715.0,567.0,533.0,181.0,1578.4285714285713,175.28571428571428,7.0,0.06956521739130435,169.0,100.0,4.13,29
5231,1304.0,624.0,680.0,529.0,116.0,415.0,336.0,285.0,1102.0,649.0,3721.0,3570.0,3565.0,0.0,0.0,1419.0,1374.0,1321.0,0.0,0.0,75.97,67.39,77.59,13.0,18.0,23.0,26.0,71.0,43.0,29.0,25.0,17.0,16.0,1129.0,822.0,1078.0,926.0,1025.0,271.0,284.0,3793.0,3551.0,1434.0,1319.0,992.0,940.0,203.0,2850.1428571428573,319.42857142857144,85.0,0.1391304347826087,296.0,100.0,11.1,78
5232,1400.0,682.0,718.0,612.0,99.0,448.0,359.0,330.0,1274.0,730.0,4460.0,4160.0,4063.0,0.0,0.0,1677.0,1629.0,1525.0,0.0,0.0,75.31,62.12,75.21,20.0,21.0,27.0,14.0,86.0,34.0,38.0,29.0,16.0,19.0,1307.0,938.0,1263.0,1012.0,1147.0,301.0,322.0,4345.0,4112.0,1649.0,1542.0,1109.0,1052.0,220.0,3306.285714285714,353.0,95.0,0.16521739130434782,378.0,100.0,12.4,96
5233,760.0,351.0,409.0,403.0,83.0,249.0,175.0,50.0,775.0,467.0,2441.0,2365.0,2292.0,0.0,0.0,899.0,859.0,810.0,0.0,0.0,82.76,76.48,82.22,8.0,9.0,10.0,3.0,12.0,27.0,27.0,16.0,3.0,6.0,766.0,580.0,744.0,657.0,666.0,111.0,86.0,2385.0,2283.0,884.0,829.0,640.0,631.0,181.0,1858.2857142857142,165.28571428571428,35.0,0.05217391304347826,144.0,100.0,5.24,12
5234,832.0,356.0,476.0,425.0,67.0,311.0,278.0,188.0,787.0,512.0,2543.0,2470.0,2460.0,0.0,0.0,943.0,923.0,888.0,0.0,0.0,80.91,73.78,83.67,9.0,20.0,7.0,14.0,52.0,27.0,17.0,13.0,14.0,14.0,784.0,631.0,763.0,681.0,743.0,163.0,187.0,2487.0,2479.0,926.0,898.0,683.0,692.0,159.0,1962.5714285714287,231.28571428571428,51.0,0.12173913043478261,145.0,100.0,9.52,56
5235,984.0,439.0,545.0,395.0,102.0,342.0,250.0,250.0,754.0,510.0,2875.0,2823.0,2838.0,0.0,0.0,1078.0,1075.0,1051.0,0.0,0.0,78.11,69.58,75.93,14.0,27.0,18.0,25.0,53.0,35.0,32.0,16.0,19.0,6.0,765.0,680.0,842.0,748.0,798.0,230.0,217.0,2841.0,2844.0,1067.0,1049.0,766.0,756.0,147.0,2212.1428571428573,255.14285714285714,42.0,0.05217391304347826,253.0,100.0,5.24,55
5236,1403.0,623.0,780.0,626.0,93.0,597.0,551.0,307.0,1200.0,897.0,4246.0,4147.0,4181.0,0.0,0.0,1572.0,1531.0,1517.0,0.0,0.0,82.89,75.38,82.47,22.0,27.0,21.0,14.0,87.0,26.0,36.0,13.0,13.0,14.0,1223.0,1056.0,1303.0,1154.0,1251.0,280.0,328.0,4187.0,4167.0,1551.0,1513.0,1142.0,1157.0,165.0,3289.285714285714,397.42857142857144,94.0,0.12173913043478261,266.0,100.0,9.84,95
5237,1538.0,675.0,863.0,550.0,115.0,489.0,425.0,443.0,1094.0,734.0,4126.0,4054.0,4292.0,0.0,0.0,1552.0,1576.0,1610.0,0.0,0.0,75.45,64.34,76.15,14.0,11.0,23.0,23.0,99.0,38.0,38.0,31.0,22.0,24.0,1126.0,894.0,1171.0,1014.0,1226.0,324.0,402.0,4051.0,4274.0,1525.0,1602.0,1078.0,1101.0,212.0,3232.1428571428573,392.57142857142856,125.0,0.20869565217391303,384.0,100.0,15.53,114
5238,845.0,372.0,473.0,388.0,67.0,306.0,266.0,180.0,791.0,536.0,2636.0,2544.0,2497.0,0.0,0.0,967.0,934.0,899.0,0.0,0.0,83.87,76.87,81.54,7.0,13.0,10.0,7.0,45.0,29.0,22.0,16.0,11.0,8.0,794.0,659.0,811.0,718.0,733.0,209.0,192.0,2592.0,2496.0,947.0,906.0,736.0,697.0,136.0,2013.142857142857,229.71428571428572,36.0,0.06956521739130435,166.0,100.0,5.93,47
5239,815.0,369.0,446.0,370.0,75.0,276.0,245.0,213.0,709.0,452.0,2512.0,2436.0,2369.0,0.0,0.0,932.0,921.0,870.0,0.0,0.0,79.61,70.47,78.97,19.0,15.0,10.0,17.0,54.0,17.0,20.0,17.0,12.0,15.0,703.0,576.0,742.0,649.0,687.0,155.0,207.0,2440.0,2375.0,911.0,876.0,673.0,629.0,120.0,1899.0,220.14285714285714,58.0,0.13043478260869565,183.0,100.0,10.74,59
5240,1279.0,546.0,733.0,587.0,113.0,451.0,367.0,305.0,1119.0,748.0,3921.0,3803.0,3723.0,0.0,0.0,1461.0,1434.0,1367.0,0.0,0.0,80.9,69.74,77.62,20.0,19.0,29.0,20.0,61.0,56.0,36.0,16.0,14.0,16.0,1170.0,935.0,1182.0,1000.0,1061.0,301.0,309.0,3932.0,3795.0,1457.0,1389.0,1075.0,1032.0,117.0,3005.8571428571427,347.57142857142856,29.0,0.1391304347826087,306.0,100.0,8.32,66
5241,1100.0,501.0,599.0,481.0,97.0,398.0,300.0,232.0,917.0,576.0,3332.0,3266.0,3151.0,0.0,0.0,1230.0,1209.0,1148.0,0.0,0.0,83.01,74.11,80.31,5.0,19.0,21.0,12.0,51.0,21.0,27.0,27.0,7.0,19.0,908.0,715.0,1021.0,896.0,922.0,215.0,222.0,3254.0,3194.0,1219.0,1164.0,853.0,882.0,177.0,2527.1428571428573,277.85714285714283,40.0,0.16521739130434782,226.0,100.0,10.43,56
5242,1403.0,608.0,795.0,494.0,110.0,443.0,342.0,400.0,1090.0,637.0,4089.0,3828.0,3895.0,0.0,0.0,1521.0,1495.0,1474.0,0.0,0.0,77.51,63.41,71.85,19.0,16.0,24.0,28.0,77.0,47.0,39.0,20.0,22.0,16.0,1140.0,802.0,1179.0,948.0,1059.0,304.0,335.0,3930.0,3876.0,1494.0,1473.0,1009.0,953.0,251.0,3049.285714285714,346.85714285714283,106.0,0.1391304347826087,415.0,100.0,11.96,86
5243,993.0,478.0,515.0,355.0,90.0,368.0,246.0,243.0,819.0,512.0,3138.0,2878.0,2925.0,0.0,0.0,1186.0,1113.0,1079.0,0.0,0.0,75.04,64.42,77.85,10.0,17.0,11.0,18.0,47.0,28.0,30.0,19.0,16.0,24.0,827.0,661.0,890.0,717.0,840.0,218.0,211.0,3058.0,2890.0,1171.0,1092.0,762.0,726.0,153.0,2317.1428571428573,247.28571428571428,114.0,0.20869565217391303,239.0,100.0,17.22,55
5244,1243.0,561.0,682.0,493.0,129.0,368.0,317.0,303.0,1029.0,562.0,3847.0,3581.0,3506.0,0.0,0.0,1462.0,1415.0,1340.0,0.0,0.0,72.78,59.72,71.27,13.0,21.0,14.0,22.0,100.0,27.0,29.0,19.0,12.0,18.0,1040.0,780.0,1064.0,845.0,955.0,274.0,300.0,3683.0,3560.0,1431.0,1354.0,929.0,869.0,132.0,2824.0,312.0,86.0,0.1565217391304348,385.0,100.0,12.33,112
5245,1330.0,605.0,725.0,636.0,109.0,441.0,388.0,412.0,1208.0,751.0,4263.0,3956.0,3920.0,0.0,0.0,1614.0,1547.0,1470.0,0.0,0.0,75.71,61.86,76.73,25.0,25.0,30.0,17.0,99.0,48.0,34.0,41.0,16.0,19.0,1257.0,950.0,1222.0,957.0,1128.0,310.0,367.0,4203.0,3926.0,1597.0,1474.0,1073.0,1005.0,168.0,3175.285714285714,380.42857142857144,123.0,0.16521739130434782,342.0,100.0,13.71,112
5246,960.0,446.0,514.0,337.0,58.0,283.0,204.0,287.0,629.0,332.0,2487.0,2451.0,2611.0,0.0,0.0,978.0,994.0,1027.0,0.0,0.0,65.24,53.22,63.19,16.0,17.0,23.0,11.0,63.0,24.0,23.0,11.0,16.0,14.0,644.0,434.0,638.0,529.0,649.0,192.0,253.0,2446.0,2584.0,958.0,1009.0,581.0,576.0,178.0,1934.2857142857142,230.57142857142858,73.0,0.12173913043478261,378.0,100.0,11.71,70
5247,784.0,367.0,417.0,281.0,74.0,238.0,177.0,225.0,584.0,439.0,2233.0,2105.0,2156.0,0.0,0.0,851.0,846.0,833.0,0.0,0.0,69.8,52.36,65.55,10.0,16.0,11.0,8.0,40.0,14.0,20.0,6.0,12.0,14.0,577.0,557.0,594.0,443.0,546.0,406.0,187.0,2764.0,2094.0,824.0,821.0,1207.0,462.0,173.0,1767.857142857143,226.85714285714286,84.0,0.12173913043478261,287.0,100.0,13.78,45
5248,1884.0,854.0,1030.0,637.0,138.0,537.0,416.0,440.0,1464.0,938.0,5454.0,5296.0,5388.0,0.0,0.0,2061.0,2023.0,2002.0,0.0,0.0,76.23,67.47,75.42,17.0,32.0,35.0,37.0,81.0,56.0,51.0,22.0,21.0,27.0,1529.0,1188.0,1571.0,1365.0,1510.0,361.0,420.0,5442.0,5353.0,2067.0,2001.0,1378.0,1376.0,378.0,4190.714285714285,421.2857142857143,134.0,0.23478260869565218,492.0,100.0,16.18,94
5249,1106.0,509.0,597.0,404.0,107.0,338.0,304.0,299.0,886.0,562.0,3203.0,3054.0,3159.0,0.0,0.0,1208.0,1178.0,1179.0,0.0,0.0,76.66,66.38,78.12,14.0,15.0,28.0,20.0,85.0,42.0,27.0,21.0,22.0,21.0,927.0,699.0,926.0,782.0,921.0,303.0,329.0,3185.0,3144.0,1196.0,1169.0,839.0,819.0,239.0,2456.1428571428573,297.7142857142857,102.0,0.1826086956521739,258.0,100.0,14.67,97
5250,1170.0,568.0,602.0,370.0,98.0,360.0,301.0,413.0,727.0,463.0,3247.0,3152.0,3260.0,0.0,0.0,1249.0,1266.0,1248.0,0.0,0.0,70.78,57.27,71.47,43.0,17.0,26.0,24.0,86.0,35.0,20.0,22.0,21.0,23.0,792.0,603.0,884.0,725.0,892.0,235.0,351.0,3118.0,3277.0,1208.0,1261.0,755.0,775.0,241.0,2463.4285714285716,304.0,117.0,0.2,356.0,100.0,16.56,100
5251,1490.0,684.0,806.0,536.0,111.0,513.0,375.0,496.0,1021.0,590.0,4220.0,3931.0,4127.0,0.0,0.0,1608.0,1590.0,1587.0,0.0,0.0,71.64,53.52,70.01,24.0,30.0,17.0,19.0,85.0,52.0,40.0,23.0,15.0,27.0,1066.0,772.0,1152.0,851.0,1111.0,335.0,414.0,4017.0,4115.0,1549.0,1584.0,1004.0,973.0,296.0,3145.8571428571427,397.14285714285717,138.0,0.23478260869565218,476.0,100.0,17.95,100
5252,1446.0,678.0,768.0,552.0,106.0,425.0,312.0,471.0,992.0,627.0,3943.0,3834.0,3964.0,0.0,0.0,1506.0,1531.0,1519.0,0.0,0.0,72.38,57.61,72.15,16.0,22.0,18.0,15.0,95.0,27.0,31.0,33.0,17.0,25.0,997.0,826.0,1090.0,882.0,1096.0,273.0,406.0,3858.0,3973.0,1477.0,1506.0,972.0,990.0,170.0,3027.285714285714,363.57142857142856,106.0,0.21739130434782608,423.0,100.0,15.71,109
5253,1055.0,472.0,583.0,439.0,90.0,302.0,230.0,300.0,856.0,427.0,3107.0,2800.0,2858.0,0.0,0.0,1203.0,1124.0,1108.0,0.0,0.0,66.42,53.29,67.6,19.0,20.0,13.0,12.0,71.0,32.0,15.0,17.0,8.0,7.0,872.0,570.0,799.0,599.0,749.0,216.0,256.0,3041.0,2828.0,1196.0,1098.0,704.0,637.0,276.0,2273.8571428571427,261.85714285714283,112.0,0.06086956521739131,359.0,100.0,10.52,78
5254,1315.0,629.0,686.0,408.0,99.0,396.0,292.0,327.0,901.0,581.0,3602.0,3405.0,3638.0,0.0,0.0,1365.0,1339.0,1388.0,0.0,0.0,75.24,60.49,69.88,15.0,20.0,27.0,17.0,83.0,35.0,36.0,32.0,21.0,13.0,922.0,754.0,1027.0,810.0,970.0,252.0,288.0,3518.0,3633.0,1346.0,1374.0,895.0,901.0,213.0,2754.0,294.57142857142856,69.0,0.11304347826086956,418.0,100.0,9.21,90
5255,1747.0,821.0,926.0,637.0,128.0,576.0,507.0,640.0,1193.0,760.0,4840.0,4657.0,4880.0,0.0,0.0,1838.0,1843.0,1867.0,0.0,0.0,74.21,59.85,71.83,16.0,27.0,42.0,28.0,124.0,48.0,35.0,18.0,28.0,28.0,1232.0,979.0,1364.0,1103.0,1341.0,366.0,551.0,4690.0,4896.0,1800.0,1865.0,1189.0,1192.0,306.0,3702.285714285714,486.42857142857144,149.0,0.24347826086956523,526.0,100.0,17.73,145
5256,1655.0,763.0,892.0,531.0,109.0,499.0,378.0,489.0,958.0,643.0,4412.0,4222.0,4375.0,0.0,0.0,1712.0,1731.0,1738.0,0.0,0.0,68.69,50.95,63.06,18.0,22.0,25.0,21.0,132.0,34.0,24.0,30.0,18.0,30.0,980.0,816.0,1176.0,882.0,1096.0,297.0,425.0,4270.0,4487.0,1659.0,1743.0,1029.0,1032.0,301.0,3338.1428571428573,389.7142857142857,64.0,0.2608695652173913,642.0,100.0,15.96,153
